"client_id","age","job","marital","education","credit_default","housing","loan","contact","month","day","duration","campaign","pdays","previous","poutcome","emp_var_rate","cons_price_idx","cons_conf_idx","euribor3m","nr_employed","y"
783,38,"blue-collar","married","basic.6y","no","unknown","unknown","telephone","may",17,131,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
784,35,"blue-collar","single","basic.6y","no","yes","no","telephone","may",13,198,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
785,50,"self-employed","married","university.degree","no","no","no","telephone","may",28,312,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
786,38,"blue-collar","married","basic.9y","no","yes","no","telephone","may",19,275,6,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
787,58,"admin.","married","basic.4y","unknown","no","yes","telephone","may",10,120,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
788,50,"technician","married","professional.course","no","yes","no","telephone","may",9,333,4,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
789,33,"blue-collar","single","basic.9y","unknown","no","no","telephone","may",25,113,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
790,33,"blue-collar","single","basic.9y","unknown","unknown","unknown","telephone","may",17,150,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
791,44,"management","single","university.degree","unknown","yes","yes","telephone","may",21,91,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
792,31,"management","married","high.school","no","no","no","telephone","may",24,296,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
793,40,"entrepreneur","married","basic.9y","no","no","no","telephone","may",2,128,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
794,28,"unknown","single","basic.9y","unknown","no","no","telephone","may",13,298,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
795,36,"services","single","unknown","no","yes","no","telephone","may",19,326,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
796,44,"blue-collar","single","high.school","no","no","no","telephone","may",12,292,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
797,38,"blue-collar","divorced","unknown","no","yes","no","telephone","may",9,215,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
798,33,"blue-collar","married","basic.9y","no","unknown","unknown","telephone","may",20,97,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
799,39,"blue-collar","divorced","basic.6y","unknown","yes","yes","telephone","may",14,32,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
800,47,"blue-collar","single","basic.4y","unknown","yes","no","telephone","may",18,162,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
801,47,"services","divorced","high.school","no","no","no","telephone","may",7,421,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
802,35,"entrepreneur","single","professional.course","no","no","no","telephone","may",4,268,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
803,42,"admin.","divorced","university.degree","no","no","no","telephone","may",26,232,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
804,36,"admin.","married","high.school","no","no","no","telephone","may",6,152,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
805,35,"technician","married","basic.6y","no","no","no","telephone","may",22,104,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
806,36,"services","single","unknown","no","yes","no","telephone","may",29,852,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
807,56,"entrepreneur","married","university.degree","unknown","yes","no","telephone","may",25,159,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
808,26,"admin.","single","high.school","no","no","no","telephone","may",28,416,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
809,31,"admin.","single","university.degree","no","yes","yes","telephone","may",31,174,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
810,57,"self-employed","single","high.school","unknown","no","no","telephone","may",3,139,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
811,39,"services","married","high.school","no","no","no","telephone","may",22,193,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
812,43,"blue-collar","married","high.school","no","yes","no","telephone","may",30,294,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
813,50,"admin.","married","university.degree","no","no","no","telephone","may",17,102,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
814,52,"blue-collar","single","high.school","unknown","unknown","unknown","telephone","may",25,124,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
815,39,"blue-collar","divorced","basic.9y","no","no","no","telephone","may",13,143,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
816,44,"technician","single","unknown","unknown","yes","no","telephone","may",18,231,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
817,36,"housemaid","married","basic.4y","no","yes","no","telephone","may",3,128,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
818,54,"management","married","high.school","unknown","yes","no","telephone","may",21,74,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
819,27,"admin.","single","basic.9y","no","yes","no","telephone","may",21,105,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
820,31,"admin.","single","university.degree","no","no","no","telephone","may",6,992,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"yes"
821,31,"admin.","married","university.degree","unknown","no","no","telephone","may",19,168,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
822,28,"blue-collar","married","basic.6y","no","no","no","telephone","may",7,250,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
823,31,"management","single","university.degree","no","yes","no","telephone","may",21,254,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
824,30,"management","divorced","high.school","no","no","yes","telephone","may",8,149,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
825,52,"technician","married","professional.course","no","yes","no","telephone","may",30,133,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
826,37,"technician","divorced","professional.course","no","no","no","telephone","may",31,374,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
827,30,"services","married","university.degree","no","yes","no","telephone","may",28,425,6,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
828,45,"blue-collar","married","basic.9y","unknown","yes","yes","telephone","may",8,207,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
829,54,"technician","married","university.degree","no","yes","no","telephone","may",31,464,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
830,49,"entrepreneur","married","basic.9y","no","yes","no","telephone","may",21,439,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
831,44,"admin.","married","high.school","no","no","no","telephone","may",17,83,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
832,28,"student","single","basic.9y","unknown","yes","yes","telephone","may",9,732,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"yes"
833,53,"technician","married","high.school","no","yes","no","telephone","may",14,149,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
834,45,"blue-collar","married","basic.9y","unknown","yes","no","telephone","may",21,142,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
835,45,"blue-collar","married","basic.9y","unknown","no","no","telephone","may",16,121,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
836,51,"admin.","married","high.school","unknown","yes","no","telephone","may",28,359,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
837,41,"blue-collar","married","basic.9y","unknown","yes","no","telephone","may",31,112,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
838,43,"technician","married","professional.course","no","yes","no","telephone","may",24,274,4,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
839,31,"admin.","single","university.degree","no","yes","no","telephone","may",21,325,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
840,39,"admin.","single","unknown","no","yes","no","telephone","may",10,1521,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
841,38,"technician","married","professional.course","no","no","no","telephone","may",9,216,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
842,50,"entrepreneur","married","basic.9y","no","yes","yes","telephone","may",26,161,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
843,53,"admin.","single","university.degree","unknown","yes","no","telephone","may",5,122,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
844,44,"admin.","divorced","high.school","unknown","yes","no","telephone","may",14,800,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
845,53,"blue-collar","married","basic.9y","unknown","yes","yes","telephone","may",20,615,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
846,24,"services","single","high.school","no","no","no","telephone","may",1,111,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
847,34,"admin.","single","high.school","no","yes","no","telephone","may",21,359,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
848,40,"technician","married","professional.course","no","yes","no","telephone","may",2,327,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
849,57,"management","divorced","university.degree","no","yes","no","telephone","may",28,236,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
850,43,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may",23,227,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
851,31,"blue-collar","married","basic.6y","unknown","no","no","telephone","may",7,109,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
852,31,"services","married","basic.6y","no","yes","no","telephone","may",16,492,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
853,31,"blue-collar","married","basic.6y","unknown","yes","no","telephone","may",27,298,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
854,45,"housemaid","married","basic.4y","unknown","yes","no","telephone","may",2,83,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
855,38,"admin.","married","university.degree","no","no","no","telephone","may",14,241,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
856,41,"entrepreneur","married","university.degree","no","yes","no","telephone","may",19,1138,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"yes"
857,47,"blue-collar","married","professional.course","unknown","yes","no","telephone","may",14,131,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
858,42,"blue-collar","married","basic.6y","no","no","no","telephone","may",9,123,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
859,35,"blue-collar","single","unknown","no","yes","no","telephone","may",3,125,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
860,40,"management","married","university.degree","no","yes","no","telephone","may",8,295,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
861,42,"blue-collar","married","basic.6y","no","no","no","telephone","may",31,287,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
862,34,"technician","married","professional.course","unknown","yes","no","telephone","may",5,109,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
863,48,"admin.","single","university.degree","no","yes","no","telephone","may",10,140,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
864,35,"blue-collar","married","unknown","no","yes","yes","telephone","may",7,52,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
865,33,"blue-collar","married","high.school","no","yes","no","telephone","may",17,233,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
866,37,"technician","married","professional.course","no","yes","no","telephone","may",26,254,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
867,43,"technician","married","professional.course","no","yes","no","telephone","may",11,255,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
868,42,"admin.","single","unknown","unknown","no","no","telephone","may",21,126,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
869,46,"admin.","divorced","university.degree","no","yes","no","telephone","may",9,184,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
870,37,"blue-collar","single","basic.9y","unknown","yes","no","telephone","may",18,591,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"yes"
871,40,"blue-collar","married","high.school","no","yes","no","telephone","may",7,294,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
872,40,"blue-collar","married","high.school","no","yes","no","telephone","may",19,285,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
873,59,"entrepreneur","divorced","high.school","unknown","yes","no","telephone","may",28,173,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
874,43,"technician","single","university.degree","no","no","no","telephone","may",15,336,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
875,44,"blue-collar","married","basic.6y","no","yes","yes","telephone","may",2,344,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
876,44,"blue-collar","married","basic.4y","no","yes","no","telephone","may",11,786,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"yes"
877,41,"admin.","married","university.degree","no","yes","no","telephone","may",7,153,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
878,28,"unknown","single","basic.9y","unknown","yes","no","telephone","may",16,99,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
879,48,"services","married","high.school","unknown","yes","no","telephone","may",17,243,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
880,31,"admin.","single","high.school","no","yes","no","telephone","may",25,260,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
881,27,"blue-collar","married","basic.9y","no","yes","no","telephone","may",19,164,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
882,43,"technician","single","university.degree","no","yes","no","telephone","may",29,255,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
883,47,"retired","married","basic.4y","unknown","yes","no","telephone","may",7,47,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
884,40,"blue-collar","divorced","unknown","no","yes","no","telephone","may",31,110,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
885,43,"unknown","married","high.school","unknown","no","no","telephone","may",27,463,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
886,29,"technician","married","professional.course","no","yes","no","telephone","may",7,192,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
887,54,"admin.","married","university.degree","no","no","no","telephone","may",15,388,7,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
888,36,"technician","married","professional.course","no","no","no","telephone","may",2,221,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
889,30,"admin.","single","university.degree","no","no","no","telephone","may",8,25,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
890,38,"services","single","unknown","unknown","yes","no","telephone","may",2,256,6,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
891,39,"blue-collar","married","basic.6y","no","no","no","telephone","may",5,104,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
892,33,"blue-collar","married","basic.9y","no","no","no","telephone","may",25,283,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
893,39,"retired","single","high.school","no","yes","no","telephone","may",10,448,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
894,38,"technician","single","professional.course","no","no","no","telephone","may",29,127,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
895,44,"admin.","married","high.school","no","yes","no","telephone","may",4,378,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
896,33,"blue-collar","married","basic.9y","no","yes","no","telephone","may",23,67,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
897,37,"blue-collar","married","basic.6y","no","no","no","telephone","may",23,221,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
898,32,"management","married","basic.6y","no","no","no","telephone","may",5,150,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
899,46,"technician","married","professional.course","no","yes","no","telephone","may",23,144,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
900,34,"technician","divorced","professional.course","no","yes","no","telephone","may",11,296,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
901,52,"technician","married","basic.4y","unknown","no","no","telephone","may",25,161,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
902,46,"blue-collar","married","basic.6y","unknown","no","no","telephone","may",24,401,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
903,57,"management","divorced","university.degree","no","unknown","unknown","telephone","may",16,435,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
904,52,"technician","married","basic.4y","unknown","no","yes","telephone","may",7,388,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
905,32,"technician","single","professional.course","no","no","no","telephone","may",8,245,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
906,31,"blue-collar","single","basic.9y","no","no","no","telephone","may",4,143,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
907,46,"admin.","divorced","basic.9y","unknown","no","no","telephone","may",16,423,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
908,59,"services","divorced","high.school","no","no","no","telephone","may",25,231,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
